"dataset","original_name","clade","alignment"
"Borowiec2015","Strongylocentrotus","Bilateria","Best108"
"Borowiec2015","Saccoglossus","Bilateria","Best108"
"Borowiec2015","Branchiostoma","Bilateria","Best108"
"Borowiec2015","Oikopleura","Bilateria","Best108"
"Borowiec2015","Ciona","Bilateria","Best108"
"Borowiec2015","Fugu","Bilateria","Best108"
"Borowiec2015","Gasterosteus","Bilateria","Best108"
"Borowiec2015","Latimeria","Bilateria","Best108"
"Borowiec2015","Xenopus","Bilateria","Best108"
"Borowiec2015","Homo","Bilateria","Best108"
"Borowiec2015","Gallus","Bilateria","Best108"
"Borowiec2015","Anolis","Bilateria","Best108"
"Borowiec2015","Capitella","Bilateria","Best108"
"Borowiec2015","Lottia","Bilateria","Best108"
"Borowiec2015","Pinctada","Bilateria","Best108"
"Borowiec2015","Caenorhabditis","Bilateria","Best108"
"Borowiec2015","Brugia","Bilateria","Best108"
"Borowiec2015","Tetranychus","Bilateria","Best108"
"Borowiec2015","Ixodes","Bilateria","Best108"
"Borowiec2015","Strigamia","Bilateria","Best108"
"Borowiec2015","Daphnia","Bilateria","Best108"
"Borowiec2015","Acyrthosiphon","Bilateria","Best108"
"Borowiec2015","Rhodnius","Bilateria","Best108"
"Borowiec2015","Apis","Bilateria","Best108"
"Borowiec2015","Bombus","Bilateria","Best108"
"Borowiec2015","Tribolium","Bilateria","Best108"
"Borowiec2015","Drosophila","Bilateria","Best108"
"Borowiec2015","Danaus","Bilateria","Best108"
"Borowiec2015","Hydra","Cnidaria","Best108"
"Borowiec2015","Acropora","Cnidaria","Best108"
"Borowiec2015","Nematostella","Cnidaria","Best108"
"Borowiec2015","Trichoplax","Placozoa","Best108"
"Borowiec2015","Amphimedon","Porifera","Best108"
"Borowiec2015","Mnemiopsis","Ctenophora","Best108"
"Borowiec2015","Salpingoeca","Outgroup","Best108"
"Borowiec2015","Monosiga","Outgroup","Best108"
"Chang2015","Latimeria_menadoensis","Bilateria","Chang_AA"
"Chang2015","Homo_sapiens","Bilateria","Chang_AA"
"Chang2015","Petromyzon_marinus","Bilateria","Chang_AA"
"Chang2015","Ciona_intestinalis","Bilateria","Chang_AA"
"Chang2015","Botryllus_schlosseri","Bilateria","Chang_AA"
"Chang2015","Branchiostoma_floridae","Bilateria","Chang_AA"
"Chang2015","Saccoglossus_kowalevskii","Bilateria","Chang_AA"
"Chang2015","Strongylocentrotus_purpuratus","Bilateria","Chang_AA"
"Chang2015","Patiria_miniata","Bilateria","Chang_AA"
"Chang2015","Pediculus_humanus_corporis","Bilateria","Chang_AA"
"Chang2015","Nasonia_vitripennis","Bilateria","Chang_AA"
"Chang2015","Daphnia_pulex","Bilateria","Chang_AA"
"Chang2015","Strigamia_maritima","Bilateria","Chang_AA"
"Chang2015","Ixodes_scapularis","Bilateria","Chang_AA"
"Chang2015","Helobdella_robusta","Bilateria","Chang_AA"
"Chang2015","Capitella_teleta","Bilateria","Chang_AA"
"Chang2015","Octopus_vulgaris","Bilateria","Chang_AA"
"Chang2015","Ilyanassa_obsoleta","Bilateria","Chang_AA"
"Chang2015","Crassostrea_gigas","Bilateria","Chang_AA"
"Chang2015","Nanomia_bijuga","Cnidaria","Chang_AA"
"Chang2015","Hydractinia_polyclina","Cnidaria","Chang_AA"
"Chang2015","Clytia_hemisphaerica","Cnidaria","Chang_AA"
"Chang2015","Hydra_magnipapillata","Cnidaria","Chang_AA"
"Chang2015","Ectopleura_larynx","Cnidaria","Chang_AA"
"Chang2015","Craspedacusta_sowerbyi","Cnidaria","Chang_AA"
"Chang2015","Tripedalia_cystophora","Cnidaria","Chang_AA"
"Chang2015","Cyanea_capillata","Cnidaria","Chang_AA"
"Chang2015","Stomolophus_meleagris","Cnidaria","Chang_AA"
"Chang2015","Aurelia_aurita","Cnidaria","Chang_AA"
"Chang2015","Polypodium_hydriforme","Cnidaria","Chang_AA"
"Chang2015","Tetracapsuloides_bryosalmonae","Cnidaria","Chang_AA"
"Chang2015","Buddenbrockia_plumatellae","Cnidaria","Chang_AA"
"Chang2015","Enteromyxum_leei","Cnidaria","Chang_AA"
"Chang2015","Kudoa_iwatai","Cnidaria","Chang_AA"
"Chang2015","Sphaeromyxa_zaharoni","Cnidaria","Chang_AA"
"Chang2015","Thelohanellus_kitauei","Cnidaria","Chang_AA"
"Chang2015","Myxobolus_cerebralis","Cnidaria","Chang_AA"
"Chang2015","Gorgonia_ventalina","Cnidaria","Chang_AA"
"Chang2015","Eunicella_cavolinii","Cnidaria","Chang_AA"
"Chang2015","Pocillopora_damicornis","Cnidaria","Chang_AA"
"Chang2015","Montastraea_faveolata","Cnidaria","Chang_AA"
"Chang2015","Porites_australiensis","Cnidaria","Chang_AA"
"Chang2015","Acropora_cervicornis","Cnidaria","Chang_AA"
"Chang2015","Nematostella_vectensis","Cnidaria","Chang_AA"
"Chang2015","Edwardsiella_lineata","Cnidaria","Chang_AA"
"Chang2015","Urticina_eques","Cnidaria","Chang_AA"
"Chang2015","Bolocera_tuediae","Cnidaria","Chang_AA"
"Chang2015","Hormathia_digitata","Cnidaria","Chang_AA"
"Chang2015","Aiptasia_pallida","Cnidaria","Chang_AA"
"Chang2015","Trichoplax_adhaerens","Placozoa","Chang_AA"
"Chang2015","Leucetta_chagosensis","Porifera","Chang_AA"
"Chang2015","Sycon_ciliatum","Porifera","Chang_AA"
"Chang2015","Sycon_coactum","Porifera","Chang_AA"
"Chang2015","Corticium_candelabrum","Porifera","Chang_AA"
"Chang2015","Oscarella_carmela","Porifera","Chang_AA"
"Chang2015","Oscarella_sp_sn2011","Porifera","Chang_AA"
"Chang2015","Aphrocallistes_vastus","Porifera","Chang_AA"
"Chang2015","Euplectella_aspergillum","Porifera","Chang_AA"
"Chang2015","Amphimedon_queenslandica","Porifera","Chang_AA"
"Chang2015","Chondrilla_nucula","Porifera","Chang_AA"
"Chang2015","Ephydatia_muelleri","Porifera","Chang_AA"
"Chang2015","Ircinia_fasciculata","Porifera","Chang_AA"
"Chang2015","Petrosia_ficiformis","Porifera","Chang_AA"
"Chang2015","Euplokamis_dunlapae","Ctenophora","Chang_AA"
"Chang2015","Vallicula_multiformis","Ctenophora","Chang_AA"
"Chang2015","Pleurobrachia_pileus","Ctenophora","Chang_AA"
"Chang2015","Mnemiopsis_leidyi","Ctenophora","Chang_AA"
"Chang2015","Beroe_moroz","Ctenophora","Chang_AA"
"Chang2015","Ministeria_vibrans_atcc50519","Outgroup","Chang_AA"
"Chang2015","Capsaspora_owczarzaki_atcc30864","Outgroup","Chang_AA"
"Chang2015","Sphaeroforma_arctica_jp610","Outgroup","Chang_AA"
"Chang2015","Amoebidium_parasiticum_JAP72","Outgroup","Chang_AA"
"Chang2015","Monosiga_brevicollis_mx1","Outgroup","Chang_AA"
"Chang2015","Monosiga_ovata","Outgroup","Chang_AA"
"Chang2015","Acanthoeca_like_sp_10tr","Outgroup","Chang_AA"
"Chang2015","Stephanoeca_diplocostata","Outgroup","Chang_AA"
"Chang2015","Salpingoeca_sp_atcc50818","Outgroup","Chang_AA"
"Dunn2008","Acanthoscurria_gomesiana","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Anoplodactylus_eroticus","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Aplysia_californica","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Argopecten_irradians","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Asterina_pectinifera","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Biomphalaria_glabrata","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Boophilus_microplus","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Branchiostoma_floridae","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Capitella_sp","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Carcinoscorpius_rotundicauda","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Carcinus_maenas","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Carinoma_mutabilis","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Cerebratulus_lacteus","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Chaetoderma_nitidulum","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Chaetopleura_apiculata","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Chaetopterus_variopedatus","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Ciona_intestinalis","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Crassostrea_virginica","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Daphnia_magna","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Drosophila_melanogaster","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Dugesia_japonica","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Echinococcus_granulosus","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Echinoderes_horni","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Euperipatoides_kanangrensis","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Euprymna_scolopes","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Fenneropenaeus_chinensis","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Gallus_gallus","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Haementeria_depressa","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Homo_sapiens","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Hypsibius_dujardini","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Lumbricus_rubellus","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Macrostomum_lignano","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Mytilus_galloprovincialis","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Paraplanocera_oligoglena","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Phoronis_vancouverensis","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Platynereis_dumerilii","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Priapulus_caudatus","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Ptychodera_flava","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Richtersius_coronifer","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Saccoglossus_kowalevskii","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Schmidtea_mediterranea","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Scutigera_coleoptrata","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Spinochordodes_tellinii","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Strongylocentrotus_purpuratus","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Terebratalia_transversa","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Themiste_lageniformis","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Trichinella_spiralis","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Urechis_caupo","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Xenoturbella_bocki","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Xiphinema_index","Bilateria","Dunn2008_FixedNames"
"Dunn2008","Acropora_millepora","Cnidaria","Dunn2008_FixedNames"
"Dunn2008","Nematostella_vectensis","Cnidaria","Dunn2008_FixedNames"
"Dunn2008","Cyanea_capillata","Cnidaria","Dunn2008_FixedNames"
"Dunn2008","Hydra_magnipapillata","Cnidaria","Dunn2008_FixedNames"
"Dunn2008","Hydractinia_echinata","Cnidaria","Dunn2008_FixedNames"
"Dunn2008","Oscarella_carmela","Porifera","Dunn2008_FixedNames"
"Dunn2008","Mertensiid_sp","Ctenophora","Dunn2008_FixedNames"
"Dunn2008","Mnemiopsis_leidyi","Ctenophora","Dunn2008_FixedNames"
"Dunn2008","Monosiga_ovata","Outgroup","Dunn2008_FixedNames"
"Dunn2008","Capsaspora_owczarzaki","Outgroup","Dunn2008_FixedNames"
"Dunn2008","Sphaeroforma_arctica","Outgroup","Dunn2008_FixedNames"
"Dunn2008","Saccharomyces_cerevisiae","Outgroup","Dunn2008_FixedNames"
"Dunn2008","Cryptococcus_neoformans","Outgroup","Dunn2008_FixedNames"
"Dunn2008","Amoebidium_parasiticum","Outgroup","Dunn2008_FixedNames"
"Hejnol2009","Xenoturbella_bocki","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Meara_stichopi","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Nemertoderma_westbladi","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Neochildia_fusca","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Symsagittifera_roscoffensis","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Convolutriloba_longifissura","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Convoluta_pulchra","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Priapulus_caudatus","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Spinochordodes_tellinii","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Echinoderes_horni","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Xiphinema_index","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Trichinella_spiralis","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Hypsibius_dujardini","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Richtersius_coronifer","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Epiperipatus_sp","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Euperipatoides_kanangrensis","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Drosophila_melanogaster","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Onychiurus_arcticus","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Daphnia_pulex","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Carcinus_maenas","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Fenneropenaeus_chinensis","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Scutigera_coleoptrata","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Anoplodactylus_eroticus","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Acanthoscurria_gomesiana","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Boophilus_microplus","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Carcinoscorpius_rotundicauda","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Phoronis_vancouverensis","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Spadella_cephaloptera","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Flaccisagitta_enflata","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Platynereis_dumerilii","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Capitella_sp","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Urechis_caupo","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Myzostoma_seymourcollegiorum","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Lumbricus_rubellus","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Haementeria_depressa","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Helobdella_robusta","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Themiste_lageniformis","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Chaetopterus_sp","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Chaetopleura_apiculata","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Euprymna_scolopes","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Chaetoderma_nitidulum","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Lottia_gigantea","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Mytilus_galloprovincialis","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Crassostrea_virginica","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Argopecten_irradians","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Aplysia_californica","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Biomphalaria_glabrata","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Terebratalia_transversa","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Cerebratulus_lacteus","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Carinoma_mutabilis","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Gnathostomula_peregrina","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Turbanella_ambronensis","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Macrostomum_lignano","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Paraplanocera_sp","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Taenia_solium","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Echinococcus_granulosus","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Dugesia_japonica","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Schmidtea_mediterranea","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Philodina_roseola","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Brachionus_plicatilis","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Bugula_neritina","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Cristatella_mucedo","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Symbion_pandora","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Pedicellina_sp","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Pedicellina_cernua","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Branchiostoma_floridae","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Ciona_intestinalis","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Diplosoma_listerianum","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Halocynthia_roretzi","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Gallus_gallus","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Homo_sapiens","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Saccoglossus_kowalevskii","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Ptychodera_flava","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Strongylocentrotus_purpuratus","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Asterina_pectinifera","Bilateria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Acropora_millepora","Cnidaria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Nematostella_vectensis","Cnidaria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Cyanea_capillata","Cnidaria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Hydra_magnipapillata","Cnidaria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Hydractinia_echinata","Cnidaria","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Trichoplax_adhaerens","Placozoa","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Amphimedon_queenslandica","Porifera","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Suberites_domuncula","Porifera","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Oscarella_carmela","Porifera","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Mertensiid_sp","Ctenophora","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Mnemiopsis_leidyi","Ctenophora","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Pleurobrachia_pileus","Ctenophora","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Saccharomyces_cerevisiae","Outgroup","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Cryptococcus_neoformans","Outgroup","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Capsaspora_owczarzaki","Outgroup","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Sphaeroforma_arctica","Outgroup","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Amoebidium_parasiticum","Outgroup","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Monosiga_ovata","Outgroup","Hejnol_etal_2009_FixedNames"
"Hejnol2009","Monosiga_brevicollis","Outgroup","Hejnol_etal_2009_FixedNames"
"Laumer2018","ECHI_Spur","Bilateria","Tplx_phylo_d1"
"Laumer2018","CRAN_Mmus","Bilateria","Tplx_phylo_d1"
"Laumer2018","PRIA_Pcau","Bilateria","Tplx_phylo_d1"
"Laumer2018","TARD_Rvar","Bilateria","Tplx_phylo_d1"
"Laumer2018","NEMA_Ppac","Bilateria","Tplx_phylo_d1"
"Laumer2018","ARTH_Dmel","Bilateria","Tplx_phylo_d1"
"Laumer2018","PLAT_Sman","Bilateria","Tplx_phylo_d1"
"Laumer2018","MOLL_Cgig","Bilateria","Tplx_phylo_d1"
"Laumer2018","BRAC_Lana","Bilateria","Tplx_phylo_d1"
"Laumer2018","ANNE_Ctel","Bilateria","Tplx_phylo_d1"
"Laumer2018","XENO_XbJC","Bilateria","Tplx_phylo_d1"
"Laumer2018","NEMO_Nemw","Bilateria","Tplx_phylo_d1"
"Laumer2018","ACOE_Isop","Bilateria","Tplx_phylo_d1"
"Laumer2018","MICR_Limn","Bilateria","Tplx_phylo_d1"
"Laumer2018","CNID_Aala","Cnidaria","Tplx_phylo_d1"
"Laumer2018","CNID_Adig","Cnidaria","Tplx_phylo_d1"
"Laumer2018","CNID_Aplm","Cnidaria","Tplx_phylo_d1"
"Laumer2018","CNID_Atet","Cnidaria","Tplx_phylo_d1"
"Laumer2018","CNID_Csow","Cnidaria","Tplx_phylo_d1"
"Laumer2018","CNID_Epal","Cnidaria","Tplx_phylo_d1"
"Laumer2018","CNID_Gven","Cnidaria","Tplx_phylo_d1"
"Laumer2018","CNID_Hvul","Cnidaria","Tplx_phylo_d1"
"Laumer2018","CNID_Lcmp","Cnidaria","Tplx_phylo_d1"
"Laumer2018","CNID_Ltet","Cnidaria","Tplx_phylo_d1"
"Laumer2018","CNID_Nvec","Cnidaria","Tplx_phylo_d1"
"Laumer2018","CNID_Pnct","Cnidaria","Tplx_phylo_d1"
"Laumer2018","CNID_Smel","Cnidaria","Tplx_phylo_d1"
"Laumer2018","PLAC_Tadh","Placozoa","Tplx_phylo_d1"
"Laumer2018","PLAC_TH11","Placozoa","Tplx_phylo_d1"
"Laumer2018","PLAC_TpH4","Placozoa","Tplx_phylo_d1"
"Laumer2018","PLAC_TpH6","Placozoa","Tplx_phylo_d1"
"Laumer2018","PORI_Aque","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Ccan","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Ccor","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Cele","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Cnuc","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Cvar","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Easp","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Ifas","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Lcom","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Ocar","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Pfic","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Scil","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Scoa","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Slac","Porifera","Tplx_phylo_d1"
"Laumer2018","PORI_Snux","Porifera","Tplx_phylo_d1"
"Laumer2018","CTEN_Baby","Ctenophora","Tplx_phylo_d1"
"Laumer2018","CTEN_Cmet","Ctenophora","Tplx_phylo_d1"
"Laumer2018","CTEN_Edun","Ctenophora","Tplx_phylo_d1"
"Laumer2018","CTEN_Mlei","Ctenophora","Tplx_phylo_d1"
"Laumer2018","CTEN_Pbac","Ctenophora","Tplx_phylo_d1"
"Laumer2018","CTEN_Vmul","Ctenophora","Tplx_phylo_d1"
"Laumer2018","OUTC_Aspc","Outgroup","Tplx_phylo_d1"
"Laumer2018","OUTC_Chol","Outgroup","Tplx_phylo_d1"
"Laumer2018","OUTC_Dcos","Outgroup","Tplx_phylo_d1"
"Laumer2018","OUTC_Mbre","Outgroup","Tplx_phylo_d1"
"Laumer2018","OUTC_Sdol","Outgroup","Tplx_phylo_d1"
"Laumer2018","OUTC_Smac","Outgroup","Tplx_phylo_d1"
"Laumer2018","OUTC_Sros","Outgroup","Tplx_phylo_d1"
"Laumer2019","ANNE_Ctel","Bilateria","nonbilateria_MARE_BMGE"
"Laumer2019","BRAC_Ttvs","Bilateria","nonbilateria_MARE_BMGE"
"Laumer2019","CEPH_Bflo","Bilateria","nonbilateria_MARE_BMGE"
"Laumer2019","CRAN_Mmus","Bilateria","nonbilateria_MARE_BMGE"
"Laumer2019","ECHI_Spur","Bilateria","nonbilateria_MARE_BMGE"
"Laumer2019","MOLL_Lott","Bilateria","nonbilateria_MARE_BMGE"
"Laumer2019","ONYC_Peri","Bilateria","nonbilateria_MARE_BMGE"
"Laumer2019","PRIA_Pcau","Bilateria","nonbilateria_MARE_BMGE"
"Laumer2019","XENO_XbJC","Bilateria","nonbilateria_MARE_BMGE"
"Laumer2019","CNID_Adig","Cnidaria","nonbilateria_MARE_BMGE"
"Laumer2019","CNID_Atet","Cnidaria","nonbilateria_MARE_BMGE"
"Laumer2019","CNID_Csow","Cnidaria","nonbilateria_MARE_BMGE"
"Laumer2019","CNID_Gven","Cnidaria","nonbilateria_MARE_BMGE"
"Laumer2019","CNID_Hvul","Cnidaria","nonbilateria_MARE_BMGE"
"Laumer2019","CNID_Nvec","Cnidaria","nonbilateria_MARE_BMGE"
"Laumer2019","CNID_Phyd","Cnidaria","nonbilateria_MARE_BMGE"
"Laumer2019","CNID_Smel","Cnidaria","nonbilateria_MARE_BMGE"
"Laumer2019","PLAC_Tadh","Placozoa","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Aque","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Avas","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Ccan","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Ccla","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Cele","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Cnuc","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Cvar","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Ifas","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Ocar","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Pfic","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Psub","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Scil","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Scoa","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","PORI_Slac","Porifera","nonbilateria_MARE_BMGE"
"Laumer2019","CTEN_Baby","Ctenophora","nonbilateria_MARE_BMGE"
"Laumer2019","CTEN_Edun","Ctenophora","nonbilateria_MARE_BMGE"
"Laumer2019","CTEN_Mlei","Ctenophora","nonbilateria_MARE_BMGE"
"Laumer2019","CTEN_Pbac","Ctenophora","nonbilateria_MARE_BMGE"
